6.647675484418869019e-02,-1.541188359260559082e-01,-3.001837432384490967e-01,5.141826272010803223e-01,-3.963487446308135986e-01,-5.544174909591674805e-01,4.564905464649200439e-01,5.400966852903366089e-02,8.545675128698348999e-02
-1.801503598690032959e-01,-2.741071581840515137e-01,2.876653671264648438e-01,-1.041910648345947266e-01,1.463170200586318970e-01,-2.530144527554512024e-02,-6.550785899162292480e-02,2.832263112068176270e-01,-3.236533105373382568e-01
-1.024801284074783325e-01,1.526444405317306519e-02,-7.351923733949661255e-02,8.680556900799274445e-03,-6.055520474910736084e-02,-8.785800635814666748e-02,-9.221491403877735138e-03,-7.125294208526611328e-02,-3.298055753111839294e-02
2.463825196027755737e-01,1.077546402812004089e-01,2.194711565971374512e-01,-6.961652636528015137e-02,-4.021146595478057861e-01,1.216953843832015991e-01,7.720151543617248535e-02,1.198767200112342834e-01,2.561100423336029053e-01
-6.979246437549591064e-02,2.382984310388565063e-01,4.461161196231842041e-01,-4.607903063297271729e-01,-2.345207780599594116e-01,4.821733012795448303e-02,-6.512346863746643066e-01,-5.442951321601867676e-01,-1.408579349517822266e-01
-4.539012312889099121e-01,-9.409661591053009033e-02,1.581614315509796143e-01,2.651843726634979248e-01,3.767623007297515869e-01,-9.623115509748458862e-02,-1.022851243615150452e-01,-1.243301108479499817e-01,-4.246934354305267334e-01
-3.766948282718658447e-01,-3.277257680892944336e-01,-8.527792245149612427e-02,2.267929464578628540e-01,3.266218006610870361e-01,2.872234880924224854e-01,1.144225522875785828e-01,-1.522385179996490479e-01,-2.387872785329818726e-01
4.873053431510925293e-01,2.730538845062255859e-01,3.622427582740783691e-02,-1.697024889290332794e-02,1.610106378793716431e-01,-2.037208974361419678e-01,-2.782225012779235840e-01,-3.264876902103424072e-01,-4.940128624439239502e-01
-2.268852740526199341e-01,4.596477448940277100e-01,-2.407041043043136597e-01,-4.647049307823181152e-01,2.893256247043609619e-01,-1.917549818754196167e-01,-2.124070823192596436e-01,3.855018019676208496e-01,-2.307903617620468140e-01
2.683641612529754639e-01,3.214634358882904053e-01,1.703330874443054199e-01,-4.212424159049987793e-01,-5.140069127082824707e-01,-5.460000038146972656e-01,1.533374339342117310e-01,4.202612936496734619e-01,1.457288414239883423e-01
2.674020528793334961e-01,8.432666957378387451e-02,2.371603548526763916e-01,7.872720807790756226e-02,2.204104512929916382e-02,5.007185414433479309e-02,4.231330752372741699e-02,4.801566153764724731e-02,3.335162997245788574e-02
-2.852803766727447510e-01,-2.574072480201721191e-01,1.460877805948257446e-01,-7.164151072502136230e-01,4.013529792428016663e-02,1.993725448846817017e-01,-4.124783873558044434e-01,1.874914765357971191e-01,1.439906060695648193e-01
-3.676460385322570801e-01,-2.027169801294803619e-02,2.557470500469207764e-01,2.478218972682952881e-01,3.386262655258178711e-01,-1.753452606499195099e-02,1.692199707031250000e-02,-1.371995657682418823e-01,-3.533295989036560059e-01
-5.869646072387695312e-01,-2.323537021875381470e-01,3.308520466089248657e-02,-3.906874358654022217e-01,1.605857759714126587e-01,-5.352082476019859314e-02,-1.930499672889709473e-01,1.618728041648864746e-01,2.903200685977935791e-01
-3.293889760971069336e-01,-2.283658087253570557e-01,2.297191917896270752e-01,-7.011164724826812744e-02,2.075981944799423218e-01,-5.672570317983627319e-02,3.215862214565277100e-01,6.212298572063446045e-02,-1.126213297247886658e-01
2.831758856773376465e-01,-2.375773787498474121e-01,-2.401296608150005341e-02,1.525515764951705933e-01,1.035467609763145447e-01,-3.420066833496093750e-01,2.779699303209781647e-02,-1.760568767786026001e-01,-4.970746636390686035e-01
