2.276880592107772827e-01,-5.117173790931701660e-01,-1.001176908612251282e-01,1.912779062986373901e-01,-3.522408306598663330e-01,1.766506284475326538e-01,1.329747736454010010e-01,-2.294474542140960693e-01,5.016626790165901184e-02
1.960497796535491943e-01,3.271985352039337158e-01,-1.032994315028190613e-01,1.970100402832031250e-01,2.742811441421508789e-01,-4.166291356086730957e-01,-4.476777017116546631e-01,-2.183816283941268921e-01,3.595239222049713135e-01
4.010934829711914062e-01,1.332297325134277344e-01,-1.875911355018615723e-01,2.864664494991302490e-01,4.853369891643524170e-01,-5.218894481658935547e-01,-2.562630474567413330e-01,2.972473502159118652e-01,-3.825994431972503662e-01
3.203389048576354980e-01,2.934790253639221191e-01,4.344250857830047607e-01,-4.847059845924377441e-01,-2.082391679286956787e-01,7.436125073581933975e-03,7.997006177902221680e-02,-4.158192276954650879e-01,-6.491509266197681427e-03
2.151296883821487427e-01,2.753476798534393311e-01,-2.423556894063949585e-02,2.178429514169692993e-01,2.294341921806335449e-01,-4.853751137852668762e-02,-1.110935956239700317e-01,-3.393506705760955811e-01,-4.058857560157775879e-01
7.833542674779891968e-02,-1.233636960387229919e-01,-2.438360005617141724e-01,5.159682631492614746e-01,-6.682935357093811035e-02,-7.451795041561126709e-02,2.842765152454376221e-01,9.141506254673004150e-02,-1.759863942861557007e-01
-1.515370458364486694e-01,-5.149868316948413849e-03,-3.825003802776336670e-01,2.751133739948272705e-01,2.889387309551239014e-01,-4.546778202056884766e-01,2.815165519714355469e-01,3.563508391380310059e-01,-3.256521522998809814e-01
4.926959574222564697e-01,-1.866209208965301514e-01,-2.763409726321697235e-02,4.877971410751342773e-01,1.538885980844497681e-01,-4.487342084757983685e-04,-3.857793286442756653e-02,-2.108780294656753540e-01,1.026267707347869873e-01
-2.395330816507339478e-01,-5.376574397087097168e-01,-4.634891152381896973e-01,-4.477187693119049072e-01,2.477353662252426147e-01,-4.693671762943267822e-01,2.205085605382919312e-01,2.124416679143905640e-01,-3.156233429908752441e-01
5.481053516268730164e-02,4.437001049518585205e-01,-3.627323731780052185e-02,9.498693048954010010e-02,2.707176208496093750e-01,5.407283306121826172e-01,-3.568181097507476807e-01,-3.111047148704528809e-01,-2.496486306190490723e-01
3.295209705829620361e-01,2.331329323351383209e-02,-5.511514544486999512e-01,-1.313430666923522949e-01,3.741835430264472961e-02,1.348861157894134521e-01,1.287098675966262817e-01,8.193250745534896851e-02,-4.581667184829711914e-01
-2.845458686351776123e-01,-3.015264496207237244e-02,-8.811169117689132690e-02,-3.565061688423156738e-01,3.588895127177238464e-02,1.644469499588012695e-01,1.939590647816658020e-02,-5.137937664985656738e-01,2.376767843961715698e-01
1.251900494098663330e-01,1.591851711273193359e-01,-4.627153575420379639e-01,-3.162147402763366699e-01,-1.804446280002593994e-01,2.901721000671386719e-01,3.826211392879486084e-01,3.036319315433502197e-01,2.098945230245590210e-01
-7.481180876493453979e-02,-4.254376888275146484e-02,3.015247285366058350e-01,3.646931946277618408e-01,1.064353659749031067e-01,-5.369944572448730469e-01,1.808938682079315186e-01,1.204856485128402710e-01,4.138004779815673828e-02
2.540247738361358643e-01,4.662805497646331787e-01,-4.203246533870697021e-01,9.974873065948486328e-02,-4.230364039540290833e-02,2.413345426321029663e-01,-2.238747626543045044e-01,-3.570808768272399902e-01,3.493219017982482910e-01
1.339898165315389633e-02,-5.759019777178764343e-02,2.747396379709243774e-02,1.310782879590988159e-01,2.184307575225830078e-01,-3.878503143787384033e-01,-2.174645289778709412e-02,1.546607911586761475e-01,-4.514102637767791748e-01
1.718423962593078613e-01,-1.033351868391036987e-01,-4.810992628335952759e-02,3.350676298141479492e-01,3.726487755775451660e-01,2.363343536853790283e-01,-7.055868208408355713e-02,-4.353445768356323242e-01,-5.152338147163391113e-01
2.613482773303985596e-01,-6.421444565057754517e-02,-1.398407369852066040e-01,-4.650864005088806152e-01,1.148060485720634460e-01,-3.752466440200805664e-01,3.205061852931976318e-01,3.968297243118286133e-01,-2.938858866691589355e-01
9.719040244817733765e-02,3.911392986774444580e-01,-2.901861071586608887e-01,1.862885057926177979e-01,-4.266152158379554749e-02,-4.135200679302215576e-01,3.864955008029937744e-01,-2.824344635009765625e-01,-3.711707592010498047e-01
2.170222103595733643e-01,-3.780060112476348877e-01,2.718490362167358398e-01,-4.088154435157775879e-01,-5.596303343772888184e-01,-3.145943284034729004e-01,-2.398777455091476440e-01,-6.104518175125122070e-01,-2.517696917057037354e-01
7.053735852241516113e-02,-1.388863623142242432e-01,5.425891876220703125e-01,-1.993979513645172119e-01,-2.552768588066101074e-01,4.276943802833557129e-01,1.758074760437011719e-01,-2.961155772209167480e-01,-1.384759396314620972e-01
-4.672065675258636475e-01,-9.567184746265411377e-02,1.602424830198287964e-01,2.402819097042083740e-01,2.889666557312011719e-01,-1.069409772753715515e-01,2.969848513603210449e-01,2.112348973751068115e-01,1.746493577957153320e-01
-1.556554138660430908e-01,-3.630517125129699707e-01,-6.498542428016662598e-02,3.602264225482940674e-01,1.508295685052871704e-01,-5.013418793678283691e-01,7.446675747632980347e-02,-4.829916357994079590e-01,-4.757724106311798096e-01
4.001539945602416992e-01,-4.386653006076812744e-01,4.449834302067756653e-02,-1.607668772339820862e-02,-3.274700939655303955e-01,2.052454054355621338e-01,-5.674558281898498535e-01,8.028199523687362671e-02,1.911538690328598022e-01
5.166677236557006836e-01,2.598282694816589355e-01,3.509908616542816162e-01,-2.831031978130340576e-01,1.239004731178283691e-01,7.122541218996047974e-02,1.069934014230966568e-02,1.424324065446853638e-01,2.809518575668334961e-01
5.935681238770484924e-02,-4.820294976234436035e-01,-2.195457816123962402e-01,1.040441542863845825e-01,-4.180414676666259766e-01,1.019771173596382141e-01,2.898547649383544922e-01,4.411081597208976746e-02,5.704301595687866211e-02
-2.257341705262660980e-02,2.130261510610580444e-01,4.355864226818084717e-01,5.191683769226074219e-01,4.331004992127418518e-02,1.884837597608566284e-01,-3.772696554660797119e-01,5.116634368896484375e-01,-1.657499223947525024e-01
7.083608955144882202e-02,4.560247063636779785e-01,5.361992493271827698e-02,1.841008216142654419e-01,-3.359352052211761475e-01,2.633928656578063965e-01,-3.821756541728973389e-01,-1.354540288448333740e-01,-1.131586730480194092e-01
-2.877039313316345215e-01,-1.410320997238159180e-01,2.552635073661804199e-01,-5.118494629859924316e-01,-1.434852778911590576e-01,-4.955806955695152283e-02,4.184680581092834473e-01,-2.551430463790893555e-01,5.909683108329772949e-01
