4.085720777511596680e-01,-2.889714837074279785e-01,2.068419754505157471e-02,3.112809658050537109e-01,-1.591518819332122803e-01,2.868696451187133789e-01,2.116291970014572144e-01,-1.364322751760482788e-01,8.321060240268707275e-02
1.905221492052078247e-01,3.780147731304168701e-01,4.242014884948730469e-02,2.213104814291000366e-01,2.912366688251495361e-01,-3.534894585609436035e-01,-3.146794140338897705e-01,-1.413646340370178223e-01,4.080437421798706055e-01
3.878736197948455811e-01,1.902398020029067993e-01,-1.254477351903915405e-01,2.199787795543670654e-01,4.495219886302947998e-01,-4.655507802963256836e-01,-2.663981020450592041e-01,2.283066958189010620e-01,-4.090712070465087891e-01
2.937016487121582031e-01,1.415386497974395752e-01,3.167237639427185059e-01,-4.211993217468261719e-01,-2.105771005153656006e-01,-1.043976917862892151e-01,1.752129942178726196e-02,-3.796141743659973145e-01,1.876356266438961029e-02
2.071346938610076904e-01,2.338636219501495361e-01,1.427614223212003708e-02,2.525162696838378906e-01,2.574605941772460938e-01,6.259000301361083984e-02,-2.042420022189617157e-02,-1.936603635549545288e-01,-2.314801365137100220e-01
-1.340084820985794067e-01,-3.085612654685974121e-01,-3.825407624244689941e-01,4.124815165996551514e-01,-1.333110332489013672e-01,-1.454247236251831055e-01,1.119774803519248962e-01,3.254678472876548767e-02,-2.422519624233245850e-01
-3.858295967802405357e-03,-2.155642211437225342e-02,-3.898052275180816650e-01,3.199886083602905273e-01,2.236240953207015991e-01,-4.196336865425109863e-01,2.664314508438110352e-01,3.468184769153594971e-01,-2.433173358440399170e-01
3.782791197299957275e-01,-2.345502376556396484e-01,-6.805321574211120605e-02,4.480084180831909180e-01,2.059177458286285400e-01,7.143384963274002075e-02,-1.254510879516601562e-01,-2.454176545143127441e-01,9.537333250045776367e-02
-1.602560579776763916e-01,-4.069468677043914795e-01,-2.992649376392364502e-01,-4.252783954143524170e-01,3.743728697299957275e-01,-3.246395885944366455e-01,1.976047009229660034e-01,2.863971292972564697e-01,-2.347560524940490723e-01
-3.322611749172210693e-02,3.345434665679931641e-01,-1.444120407104492188e-01,1.481843646615743637e-02,1.767071783542633057e-01,4.780544340610504150e-01,-4.481585919857025146e-01,-3.932345509529113770e-01,-3.084077537059783936e-01
4.569847881793975830e-01,1.232642605900764465e-01,-4.466727972030639648e-01,-2.726404555141925812e-02,1.428516358137130737e-01,2.424792796373367310e-01,2.704643011093139648e-01,2.268017530441284180e-01,-3.557655215263366699e-01
-2.341648340225219727e-01,-9.344650432467460632e-03,-9.550210833549499512e-02,-2.798435688018798828e-01,4.810462519526481628e-02,1.857666075229644775e-01,1.237394958734512329e-01,-4.667036533355712891e-01,3.285301327705383301e-01
