-2.289363294839859009e-01,-3.598586618900299072e-01,1.013653203845024109e-01,-1.193209365010261536e-01,3.521486371755599976e-02,3.057599067687988281e-01,1.751707494258880615e-01,1.421704292297363281e-01,-8.065433055162429810e-02
1.375931799411773682e-01,1.553886085748672485e-01,8.643453568220138550e-02,-1.589822471141815186e-01,-3.468351364135742188e-01,-1.714283078908920288e-01,4.501484706997871399e-02,1.222269088029861450e-01,6.180852651596069336e-02
-1.489313542842864990e-01,1.923720240592956543e-01,1.789765954017639160e-01,5.104660615324974060e-02,2.122303396463394165e-01,-1.317921727895736694e-01,3.722942993044853210e-02,-9.596219658851623535e-02,-3.662943243980407715e-01
2.325158715248107910e-01,1.232953444123268127e-01,9.678225964307785034e-02,-1.235502213239669800e-01,-8.032391220331192017e-02,-1.642392016947269440e-04,-1.972536146640777588e-01,-1.150166690349578857e-01,-1.314460188150405884e-01
1.876498013734817505e-01,8.307560533285140991e-02,-6.854134798049926758e-02,1.414318233728408813e-01,-8.649914711713790894e-02,-1.655820310115814209e-01,1.484054978936910629e-02,-1.410743445158004761e-01,-1.064115837216377258e-01
1.142828837037086487e-01,3.716925159096717834e-02,-2.522394359111785889e-01,1.777659868821501732e-03,1.544439345598220825e-01,7.332060486078262329e-02,-3.227287232875823975e-01,-8.889458258636295795e-04,1.511261761188507080e-01
1.068370863795280457e-01,-6.576590985059738159e-02,-2.865257859230041504e-01,1.587139368057250977e-01,1.522076427936553955e-01,-5.182660371065139771e-02,-8.704297244548797607e-02,7.625450193881988525e-02,1.733671426773071289e-01
-4.630563259124755859e-01,-5.508592128753662109e-01,-5.015552043914794922e-01,1.681483685970306396e-01,2.631879448890686035e-01,-3.590385615825653076e-01,1.692731231451034546e-01,2.305809110403060913e-01,3.555809333920478821e-02
-2.702203094959259033e-01,-1.378108561038970947e-01,5.757581070065498352e-02,4.638711735606193542e-02,1.692750006914138794e-01,1.000874713063240051e-01,-1.223744899034500122e-01,8.715127408504486084e-02,-1.741935312747955322e-01
5.051078740507364273e-03,4.085762053728103638e-02,5.520700663328170776e-02,8.184441179037094116e-02,2.125586383044719696e-02,-2.486696653068065643e-02,-1.994860824197530746e-03,2.378990501165390015e-02,2.024015411734580994e-02
